,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
1152,False,,,0,"[{'id': 10402, 'name': 'Music'}]",,216648,tt0061034,en,Stop the World: I Want to Get Off,"The Anthony Newley/Leslie Bricusse London and Broadway musical hit Stop the World, I Want to Get Off is given literal treatment in this filmization. Newley stars as Littlechap, whose allegorical rise to success is countered by the instability of his private life. Like the play, the film is staged impressionistically, with Newley decked out in mime makeup and periodically stopping the action to address the audience, and with all the women in his life -- German, American and ""Typically English"" -- played by a single actress (Millicent Martin, taking over from the stage version's Anna Quayle). In Wizard of Oz fashion, the play itself is lensed in color, while the brief prologue, showing the actors preparing for their performance, is in black-and-white. The production includes such standards (and perennial audition pieces) as What Kind of Fool Am I? and Gonna Build a Mountain.",0.866,/rPrdFdTg4ZbSjrY2XzguyRZuFX1.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1966-04-25,0,100,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Stop the World: I Want to Get Off,False,4.3,3
1153,False,/qKX7D2CbvCenpAqjR0C2rKdYd7N.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,76295,tt0062452,fr,Vivre pour vivre,"Famous TV newscaster Robert Colomb is married to Catherine, but is continually unfaithful to her. Then he meets, and becomes fascinated with Candice.",3.544,/5u0sexLsePrAArtGZkDYD8CZfpj.jpg,"[{'id': 12111, 'logo_path': None, 'name': 'Vides Cinematografica', 'origin_country': 'IT'}, {'id': 7110, 'logo_path': None, 'name': 'Les Films Ariane', 'origin_country': 'FR'}, {'id': 64, 'logo_path': None, 'name': 'Les Productions Artistes Associés', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1967-09-13,0,130,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,"After ""A MAN AND A WOMAN"", the new love story by Claude Lelouch",Live for Life,False,6.313,16
1154,False,/5OqXwHDlYSMCdqoQBXtgv130GhI.jpg,,3000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,37247,tt0061722,en,The Graduate,"Benjamin, a recent college graduate very worried about his future, finds himself in a love triangle with an older woman and her daughter.",26.72,/qtVvdSsm2hvau6ItLe4gWdFKe2M.jpg,"[{'id': 214248, 'logo_path': None, 'name': 'Mike Nichols Productions', 'origin_country': ''}, {'id': 47557, 'logo_path': None, 'name': 'Lawrence Turman Productions', 'origin_country': 'US'}, {'id': 419, 'logo_path': None, 'name': 'Embassy Pictures Corporation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-12-21,104945305,106,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,This is Benjamin. He’s a little worried about his future.,The Graduate,False,7.7,3152
1155,False,,,0,"[{'id': 18, 'name': 'Drama'}]",,202773,tt0061471,ja,智恵子抄,"Takamura, a poet and sculptor, marries a budding artist named Chieko who dreams of becoming an oil painter. When a series of hardships befall her family, she finds herself unable to confide in her husband, and the pain she carries within begins to weigh heavily on her sanity...",1.513,/jOVP33IdPVTDdpXdJo1H6ODK39t.jpg,"[{'id': 192, 'logo_path': '/93eAKlnQecDdMtucfOprzcjMw9V.png', 'name': 'Shochiku', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1967-06-22,0,125,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Portrait of Chieko,False,0.0,0
1156,False,/fDeklBmKoeTUslH9uYtZRzWnXHs.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",,3469,tt0061648,en,Far from the Madding Crowd,"Bathsheba Everdine, a willful, flirtatious, young woman, unexpectedly inherits a large farm and becomes romantically involved with three widely divergent men.",10.574,/2cCHnpaf5JTRlgO07uulEdUpFkb.jpg,"[{'id': 11707, 'logo_path': None, 'name': 'Vic Films Productions', 'origin_country': 'GB'}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1967-06-18,0,166,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Her romance with three men becomes a bold adventure,Far from the Madding Crowd,False,6.8,80
1157,False,/84LkTjbDkZyT3j85d0q0G2xaoml.jpg,,5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,3055,tt0062430,en,Valley of the Dolls,"In New York City, bright but naive New Englander Anne Welles becomes a secretary at a theatrical law firm, where she falls in love with attorney Lyon Burke. Anne befriends up-and-coming singer Neely O'Hara, whose dynamic talent threatens aging star Helen Lawson and beautiful but talentless actress Jennifer North. The women experience success and failure in love and work, leading to heartbreak, addiction and tragedy.",14.381,/hQgsWkNTL8GJloJRzqonImIaIJb.jpg,"[{'id': 2409, 'logo_path': None, 'name': 'Red Lion', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-12-27,50000000,123,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"In the Valley of the Dolls, it's instant turn-on… dolls to put you to sleep at night, kick you awake in the morning, make life seem great – instant love, instant excitement, ultimate hell!",Valley of the Dolls,False,6.0,111
1158,False,/zbvzYMRHVpXD3NFRUW0hJq5ffKr.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,202771,tt0061350,es,El amor brujo,"This tragic drama is based on the ballet by famed composer Manuel De Falla. A young woman is caught between the violent struggle of two rival suitors who love her passionately. Candelas (La Polaca) is pursued by kind-hearted Antonio (Antonio Gades) and the evil diablo Diego (Rafael Cordova). Lucia (Morucha) is the cryptic gypsy fortune teller, with Fernando Sanchez Polack as Candela's beloved father.",1.81,/yiB5hwgwJ98v7ZmP4BYmHLqLe6x.jpg,"[{'id': 140487, 'logo_path': None, 'name': 'Exclusivas Floralva Producción', 'origin_country': ''}, {'id': 99469, 'logo_path': None, 'name': 'Films Rovira Beleta', 'origin_country': ''}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",1967-06-22,0,103,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Bewitched Love,False,5.7,6
1159,False,/5I3ErMqS2SLJxmWAvEJrjcEqg3t.jpg,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,84511,tt0061383,en,Banning,"A playboy golf pro, kicked off the circuit for alleged cheating, is forced to hustle for a living.",2.17,/xpgrGgP2FLpFDgphq8urIA5WDh4.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-12-13,0,102,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Banning,False,6.1,7
1160,False,/3C8FqRRV9dbODt2qMBSjl3YxiLD.jpg,,12000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,12208,tt0061452,en,Casino Royale,"Sir James Bond is called back out of retirement to stop SMERSH. In order to trick SMERSH, James thinks up the ultimate plan - that every agent will be named 'James Bond'. One of the Bonds, whose real name is Evelyn Tremble is sent to take on Le Chiffre in a game of baccarat, but all the Bonds get more than they can handle.",26.844,/a4EyzcXIKa1DRdSDumSUtGXrzzu.jpg,"[{'id': 1482, 'logo_path': None, 'name': 'Famous Artists Productions', 'origin_country': ''}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1967-04-13,41744718,131,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Gaelic', 'iso_639_1': 'gd', 'name': ''}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Casino Royale is too much for one James Bond!,Casino Royale,False,5.299,682
1161,False,/llFa51lyn3muKVe4ek7d0vJkr9z.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",,25385,tt0062377,en,Tobruk,"In September 1942, the German Afrika Korps under Rommel have successfully pushed the Allies back into Egypt. A counter-attack is planned, for which the fuel dumps at Tobruk are a critical impediment. In order to aid the attack, a group of British commandos and German Jews make their way undercover through 800 miles of desert, to destroy the fuel dumps starving the Germans of fuel.",10.935,/mMDqweORAXfybSNgvxIGmIh994n.jpg,"[{'id': 30200, 'logo_path': None, 'name': 'The Corman Company', 'origin_country': ''}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 3809, 'logo_path': None, 'name': 'Gibraltar Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-02-07,0,107,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Tobruk,False,6.117,47
1162,False,/sMNtOtC5VS7jXKlRQxwHYXWwCNO.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",,59088,tt0062277,sh,Скупљачи перја,"The protagonist, Bora, is a charming but mean-spirited gypsy, while his older wife, Lence, is submissive. Bora is in love with the younger Tisa, who is being offered in marriage by her father. The two get themselves in trouble and eventually have to flee. Tisa rejects her husband and she and Bora get married in the church, and their adventures continue.",3.589,/744LFcu0u2nnxYbItMWJdFefjhs.jpg,"[{'id': 5940, 'logo_path': None, 'name': 'Avala Film', 'origin_country': 'YU'}]","[{'iso_3166_1': 'YU', 'name': 'Yugoslavia'}]",1967-03-27,0,94,"[{'english_name': 'Serbo-Croatian', 'iso_639_1': 'sh', 'name': ''}]",Released,,I Even Met Happy Gypsies,False,6.8,24
1163,False,/92d8MYd6wfAw4RZ3htZJVNjH91G.jpg,,0,"[{'id': 35, 'name': 'Comedy'}]",,102057,tt0061581,en,Divorce American Style,"After 17 years of marriage in American suburbia, Richard and Barbara Harmon step into the new world of divorce.",4.978,/5QLwwLUDkuBCYYGaLZZipalRW95.jpg,"[{'id': 56889, 'logo_path': None, 'name': 'Tandem Enterprises Inc.', 'origin_country': ''}, {'id': 56890, 'logo_path': None, 'name': 'National General Production Inc.', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-06-21,0,109,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"If you thought divorce was ugly, try marriage!",Divorce American Style,False,5.925,20
1164,False,/c7lKsVMeFrbo5RRE0nWNQagCLw3.jpg,,0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",,39519,tt0061389,en,Beach Red,"American troops storm ashore on a Japanese-held island and push inland while their enemies plan a counterattack in this look at warfare. Soldiers on both sides are haunted by memories of home and the horrifying, sickening images they find in combat.",8.976,/sAbLMkCmH2AglQ9SCysRVbt7QcV.jpg,"[{'id': 4389, 'logo_path': None, 'name': 'Theodora Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-08-03,0,103,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,IT'S HIM OR YOU BABY!,Beach Red,False,6.29,31
1165,False,/6eJtjqYN87cEWMNunU90MsqfjeL.jpg,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",,25445,tt0061749,en,The Happiest Millionaire,"A happy and unbelievably lucky young Irish immigrant, John Lawless, lands a job as the butler of an unconventional millionaire, Biddle. His daughter, Cordelia Drexel Biddle, tires of the unusual antics of her father--especially since the nice young men around town all fear him. Wouldn't you fear a father-in-law that keeps alligators for pets and teaches boxing at his daily Bible classes?",7.677,/xb6WLDdlEZMBNCZOVeDQzlPfdUf.jpg,"[{'id': 3166, 'logo_path': '/vyyv4Gy9nPqAZKElPm2izLlEaVS.png', 'name': 'Walt Disney Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-11-30,0,169,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It's the happiest musical of the year!,The Happiest Millionaire,False,6.8,29
1166,False,/irejIt5Uu0xbUYQ6XAGamEjpRoX.jpg,,4000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,25560,tt0061407,en,The Taming of the Shrew,"Italy, 16th century. Petruchio, a choleric, lying and poor rural landowner from Verona, arrives in Padua in search of fortune and a wife, while Baptista, a wealthy merchant, announces that he will not allow Bianca, his youngest daughter, to marry until the temperamental and unruly Katherina, his eldest daughter, does.",22.839,/2LpU3kyg1PowiQoEHf7oUXOUmVa.jpg,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 156610, 'logo_path': None, 'name': 'Royal Films International', 'origin_country': 'US'}, {'id': 156611, 'logo_path': None, 'name': 'FAI', 'origin_country': 'IT'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-03-08,0,117,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}]",Released,The motion picture they were made for!,The Taming of the Shrew,False,6.924,157
1167,False,/nY103Y9P6yMgk4Vr7H0PHOpNf1Z.jpg,,2000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,17887,tt0061385,en,Barefoot in the Park,"In this film based on a Neil Simon play, newlyweds Corie, a free spirit, and Paul Bratter, an uptight lawyer, share a sixth-floor apartment in Greenwich Village. Soon after their marriage, Corie tries to find a companion for mother, Ethel, who is now alone, and sets up Ethel with neighbor Victor. Inappropriate behavior on a double date causes conflict, and the young couple considers divorce.",12.189,/qh64tAOmbQNoYMLTETkhmBQgSbu.jpg,"[{'id': 43995, 'logo_path': None, 'name': 'Nancy Enterprises Inc. (I)', 'origin_country': ''}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 3468, 'logo_path': None, 'name': 'Hal Wallis Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-05-25,30000000,106,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Broadway's barest, rarest, unsquarest love play.",Barefoot in the Park,False,7.117,545
1168,False,/BKZLeTgqCS03hLl39w2IqB88rg.jpg,,4000000,"[{'id': 53, 'name': 'Thriller'}]",,11206,tt0062467,en,Wait Until Dark,"After a flight back home, Sam Hendrix returns with a doll he innocently acquired along the way. As it turns out, the doll is actually stuffed with heroin, and a group of criminals led by the ruthless Roat has followed Hendrix back to his place to retrieve it. When Hendrix leaves for business, the crooks make their move -- and find his blind wife, Susy, alone in the apartment. Soon, a life-threatening game begins between Susy and the thugs.",25.13,/8WJOL49WakZcV3JIcIyl8vYq3mw.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-10-26,11000000,108,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A blind woman plays a deadly game of survival.,Wait Until Dark,False,7.356,490
1169,False,/ccegwWa7I2vxxaoXrGB8Wl1g5nl.jpg,"{'id': 124492, 'name': 'The Dirty Dozen Collection', 'poster_path': '/g8BP6WcJoNEaOhUrjp6EAMLkamX.jpg', 'backdrop_path': '/z5Wj3wkksrRjyjhZ2flr00gSjTR.jpg'}",5400000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",,1654,tt0061578,en,The Dirty Dozen,"12 American military prisoners in World War II are ordered to infiltrate a well-guarded enemy château and kill the Nazi officers vacationing there. The soldiers, most of whom are facing death sentences for a variety of violent crimes, agree to the mission and the possible commuting of their sentences.",28.082,/iFpgjfE4gt7guOLvrqgZZoO4Rjk.jpg,"[{'id': 14159, 'logo_path': None, 'name': 'Seven Arts Pictures', 'origin_country': ''}, {'id': 79298, 'logo_path': None, 'name': 'MKH', 'origin_country': ''}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-06-15,45300000,150,"[{'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Train them! Excite them! Arm them!...Then turn them loose on the Nazis!,The Dirty Dozen,False,7.592,1128
1170,False,/yTKXKR9quKkH8N8szLjWLJ6TLBy.jpg,,4000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,1879,tt0061735,en,Guess Who's Coming to Dinner,A couple's attitudes are challenged when their daughter brings home a fiancé who is black.,17.033,/fkHeYWahNbhxhuLefaAg553lYo5.jpg,"[{'id': 893, 'logo_path': None, 'name': 'Stanley Kramer Productions', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-12-11,56666667,108,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A love story of today.,Guess Who's Coming to Dinner,False,7.569,771
